 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411845 Pato Bragado
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";164;164;328
"De 5 a 9 anos";178;176;354
"De 10 a 14 anos";199;198;397
"De 15 a 19 anos";212;212;424
"De 20 a 24 anos";190;177;367
"De 25 a 29 anos";169;169;338
"De 30 a 34 anos";168;173;341
"De 35 a 39 anos";169;160;329
"De 40 a 44 anos";148;140;288
"De 45 a 49 anos";116;124;240
"De 50 a 54 anos";109;107;216
"De 55 a 59 anos";98;94;192
"De 60 a 64 anos";79;87;166
"De 65 a 69 anos";57;70;127
"De 70 a 74 anos";42;61;103
"De 75 a 79 anos";27;46;73
"De 80 anos ou mais";15;28;43
"Total";2140;2186;4326
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

