 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431200 Mariano Moro
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";48;46;94
"De 5 a 9 anos";46;53;99
"De 10 a 14 anos";59;49;108
"De 15 a 19 anos";76;56;132
"De 20 a 24 anos";72;65;137
"De 25 a 29 anos";68;57;125
"De 30 a 34 anos";69;63;132
"De 35 a 39 anos";73;66;139
"De 40 a 44 anos";72;65;137
"De 45 a 49 anos";88;72;160
"De 50 a 54 anos";101;93;194
"De 55 a 59 anos";91;85;176
"De 60 a 64 anos";77;75;152
"De 65 a 69 anos";57;55;112
"De 70 a 74 anos";42;41;83
"De 75 a 79 anos";20;35;55
"De 80 anos ou mais";24;44;68
"Total";1083;1020;2103
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

