 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352265 Itapirapuã Paulista
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";204;199;403
"De 5 a 9 anos";219;219;438
"De 10 a 14 anos";189;194;383
"De 15 a 19 anos";200;186;386
"De 20 a 24 anos";197;169;366
"De 25 a 29 anos";162;137;299
"De 30 a 34 anos";135;122;257
"De 35 a 39 anos";107;106;213
"De 40 a 44 anos";93;86;179
"De 45 a 49 anos";91;78;169
"De 50 a 54 anos";82;76;158
"De 55 a 59 anos";76;68;144
"De 60 a 64 anos";62;44;106
"De 65 a 69 anos";50;42;92
"De 70 a 74 anos";42;28;70
"De 75 a 79 anos";32;16;48
"De 80 anos ou mais";21;18;39
"Total";1962;1788;3750
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

