 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270260 Feira Grande
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1400;1332;2732
"De 5 a 9 anos";1359;1288;2647
"De 10 a 14 anos";1269;1257;2526
"De 15 a 19 anos";1274;1286;2560
"De 20 a 24 anos";1070;1062;2132
"De 25 a 29 anos";767;762;1529
"De 30 a 34 anos";662;645;1307
"De 35 a 39 anos";612;606;1218
"De 40 a 44 anos";508;524;1032
"De 45 a 49 anos";412;440;852
"De 50 a 54 anos";359;387;746
"De 55 a 59 anos";308;359;667
"De 60 a 64 anos";242;295;537
"De 65 a 69 anos";195;235;430
"De 70 a 74 anos";145;168;313
"De 75 a 79 anos";113;108;221
"De 80 anos ou mais";88;116;204
"Total";10783;10870;21653
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

