 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150715 São Domingos do Araguaia
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1406;1368;2774
"De 5 a 9 anos";1415;1397;2812
"De 10 a 14 anos";1325;1298;2623
"De 15 a 19 anos";1238;1209;2447
"De 20 a 24 anos";1114;1086;2200
"De 25 a 29 anos";992;876;1868
"De 30 a 34 anos";716;642;1358
"De 35 a 39 anos";593;544;1137
"De 40 a 44 anos";523;439;962
"De 45 a 49 anos";428;397;825
"De 50 a 54 anos";369;359;728
"De 55 a 59 anos";309;301;610
"De 60 a 64 anos";280;241;521
"De 65 a 69 anos";255;167;422
"De 70 a 74 anos";149;101;250
"De 75 a 79 anos";99;73;172
"De 80 anos ou mais";84;74;158
"Total";11295;10572;21867
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

