 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421920 Vidal Ramos
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";266;254;520
"De 5 a 9 anos";328;306;634
"De 10 a 14 anos";319;304;623
"De 15 a 19 anos";318;290;608
"De 20 a 24 anos";317;275;592
"De 25 a 29 anos";272;235;507
"De 30 a 34 anos";257;220;477
"De 35 a 39 anos";257;244;501
"De 40 a 44 anos";279;224;503
"De 45 a 49 anos";185;164;349
"De 50 a 54 anos";158;152;310
"De 55 a 59 anos";135;113;248
"De 60 a 64 anos";92;96;188
"De 65 a 69 anos";70;76;146
"De 70 a 74 anos";51;56;107
"De 75 a 79 anos";32;36;68
"De 80 anos ou mais";26;30;56
"Total";3362;3075;6437
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

