 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521100 Itapirapuã
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";277;263;540
"De 5 a 9 anos";356;339;695
"De 10 a 14 anos";395;377;772
"De 15 a 19 anos";362;353;715
"De 20 a 24 anos";334;310;644
"De 25 a 29 anos";316;333;649
"De 30 a 34 anos";322;354;676
"De 35 a 39 anos";327;379;706
"De 40 a 44 anos";335;309;644
"De 45 a 49 anos";286;269;555
"De 50 a 54 anos";248;233;481
"De 55 a 59 anos";190;200;390
"De 60 a 64 anos";170;167;337
"De 65 a 69 anos";157;140;297
"De 70 a 74 anos";110;100;210
"De 75 a 79 anos";69;60;129
"De 80 anos ou mais";70;58;128
"Total";4324;4244;8568
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

