 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430330 Caibaté
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";117;112;229
"De 5 a 9 anos";124;112;236
"De 10 a 14 anos";129;99;228
"De 15 a 19 anos";142;102;244
"De 20 a 24 anos";175;129;304
"De 25 a 29 anos";173;157;330
"De 30 a 34 anos";160;148;308
"De 35 a 39 anos";158;154;312
"De 40 a 44 anos";144;160;304
"De 45 a 49 anos";157;190;347
"De 50 a 54 anos";195;187;382
"De 55 a 59 anos";213;183;396
"De 60 a 64 anos";178;170;348
"De 65 a 69 anos";149;146;295
"De 70 a 74 anos";111;110;221
"De 75 a 79 anos";82;79;161
"De 80 anos ou mais";91;110;201
"Total";2498;2348;4846
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

