 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290230 Aratuípe
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";318;357;675
"De 5 a 9 anos";431;400;831
"De 10 a 14 anos";523;477;1000
"De 15 a 19 anos";488;473;961
"De 20 a 24 anos";447;389;836
"De 25 a 29 anos";412;370;782
"De 30 a 34 anos";315;330;645
"De 35 a 39 anos";305;288;593
"De 40 a 44 anos";282;236;518
"De 45 a 49 anos";210;203;413
"De 50 a 54 anos";194;192;386
"De 55 a 59 anos";155;149;304
"De 60 a 64 anos";132;120;252
"De 65 a 69 anos";96;108;204
"De 70 a 74 anos";78;87;165
"De 75 a 79 anos";31;59;90
"De 80 anos ou mais";49;70;119
"Total";4466;4308;8774
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

