 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220080 Antônio Almeida
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";156;156;312
"De 5 a 9 anos";161;160;321
"De 10 a 14 anos";171;167;338
"De 15 a 19 anos";183;167;350
"De 20 a 24 anos";147;122;269
"De 25 a 29 anos";98;100;198
"De 30 a 34 anos";83;80;163
"De 35 a 39 anos";86;88;174
"De 40 a 44 anos";85;101;186
"De 45 a 49 anos";75;84;159
"De 50 a 54 anos";74;66;140
"De 55 a 59 anos";62;49;111
"De 60 a 64 anos";34;43;77
"De 65 a 69 anos";32;31;63
"De 70 a 74 anos";30;28;58
"De 75 a 79 anos";17;23;40
"De 80 anos ou mais";16;24;40
"Total";1510;1489;2999
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

