 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310410 Arceburgo
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";345;330;675
"De 5 a 9 anos";360;329;689
"De 10 a 14 anos";387;358;745
"De 15 a 19 anos";441;390;831
"De 20 a 24 anos";510;407;917
"De 25 a 29 anos";481;394;875
"De 30 a 34 anos";406;362;768
"De 35 a 39 anos";352;339;691
"De 40 a 44 anos";342;321;663
"De 45 a 49 anos";315;305;620
"De 50 a 54 anos";298;275;573
"De 55 a 59 anos";267;248;515
"De 60 a 64 anos";206;202;408
"De 65 a 69 anos";156;162;318
"De 70 a 74 anos";117;134;251
"De 75 a 79 anos";81;102;183
"De 80 anos ou mais";84;127;211
"Total";5148;4785;9933
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

