 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170600 Couto Magalhães
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";286;269;555
"De 5 a 9 anos";282;258;540
"De 10 a 14 anos";285;255;540
"De 15 a 19 anos";285;232;517
"De 20 a 24 anos";244;212;456
"De 25 a 29 anos";170;132;302
"De 30 a 34 anos";119;120;239
"De 35 a 39 anos";137;134;271
"De 40 a 44 anos";115;103;218
"De 45 a 49 anos";106;91;197
"De 50 a 54 anos";84;77;161
"De 55 a 59 anos";72;59;131
"De 60 a 64 anos";72;48;120
"De 65 a 69 anos";53;36;89
"De 70 a 74 anos";41;25;66
"De 75 a 79 anos";16;14;30
"De 80 anos ou mais";18;8;26
"Total";2385;2073;4458
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

