 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220320 Curimatá
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";590;566;1156
"De 5 a 9 anos";617;596;1213
"De 10 a 14 anos";578;552;1130
"De 15 a 19 anos";629;588;1217
"De 20 a 24 anos";527;487;1014
"De 25 a 29 anos";394;371;765
"De 30 a 34 anos";336;295;631
"De 35 a 39 anos";293;296;589
"De 40 a 44 anos";273;276;549
"De 45 a 49 anos";242;217;459
"De 50 a 54 anos";208;200;408
"De 55 a 59 anos";162;167;329
"De 60 a 64 anos";134;126;260
"De 65 a 69 anos";95;134;229
"De 70 a 74 anos";73;88;161
"De 75 a 79 anos";63;53;116
"De 80 anos ou mais";74;77;151
"Total";5288;5089;10377
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

