 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280600 Ribeirópolis
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";689;655;1344
"De 5 a 9 anos";800;731;1531
"De 10 a 14 anos";884;816;1700
"De 15 a 19 anos";870;845;1715
"De 20 a 24 anos";801;835;1636
"De 25 a 29 anos";700;751;1451
"De 30 a 34 anos";645;661;1306
"De 35 a 39 anos";558;601;1159
"De 40 a 44 anos";518;529;1047
"De 45 a 49 anos";425;409;834
"De 50 a 54 anos";345;355;700
"De 55 a 59 anos";308;341;649
"De 60 a 64 anos";258;303;561
"De 65 a 69 anos";198;252;450
"De 70 a 74 anos";158;183;341
"De 75 a 79 anos";115;147;262
"De 80 anos ou mais";156;196;352
"Total";8428;8610;17038
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

