 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432057 Sete de Setembro
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";59;52;111
"De 5 a 9 anos";69;61;130
"De 10 a 14 anos";75;64;139
"De 15 a 19 anos";79;78;157
"De 20 a 24 anos";77;67;144
"De 25 a 29 anos";57;58;115
"De 30 a 34 anos";73;65;138
"De 35 a 39 anos";94;74;168
"De 40 a 44 anos";74;81;155
"De 45 a 49 anos";108;83;191
"De 50 a 54 anos";82;88;170
"De 55 a 59 anos";74;70;144
"De 60 a 64 anos";61;57;118
"De 65 a 69 anos";44;54;98
"De 70 a 74 anos";32;44;76
"De 75 a 79 anos";23;31;54
"De 80 anos ou mais";25;35;60
"Total";1106;1062;2168
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

