 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241040 Pureza
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";434;416;850
"De 5 a 9 anos";409;408;817
"De 10 a 14 anos";433;413;846
"De 15 a 19 anos";469;455;924
"De 20 a 24 anos";456;435;891
"De 25 a 29 anos";411;367;778
"De 30 a 34 anos";357;337;694
"De 35 a 39 anos";304;304;608
"De 40 a 44 anos";275;279;554
"De 45 a 49 anos";299;279;578
"De 50 a 54 anos";252;246;498
"De 55 a 59 anos";171;177;348
"De 60 a 64 anos";132;116;248
"De 65 a 69 anos";123;125;248
"De 70 a 74 anos";97;106;203
"De 75 a 79 anos";71;77;148
"De 80 anos ou mais";86;90;176
"Total";4779;4630;9409
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

