 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421145 Nova Itaberaba
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";238;196;434
"De 5 a 9 anos";221;254;475
"De 10 a 14 anos";252;237;489
"De 15 a 19 anos";251;165;416
"De 20 a 24 anos";138;152;290
"De 25 a 29 anos";145;153;298
"De 30 a 34 anos";201;147;348
"De 35 a 39 anos";185;152;337
"De 40 a 44 anos";161;151;312
"De 45 a 49 anos";140;106;246
"De 50 a 54 anos";92;90;182
"De 55 a 59 anos";73;81;154
"De 60 a 64 anos";66;57;123
"De 65 a 69 anos";47;40;87
"De 70 a 74 anos";35;44;79
"De 75 a 79 anos";28;36;64
"De 80 anos ou mais";7;16;23
"Total";2280;2077;4357
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

