 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290475 Buritirama
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";904;871;1775
"De 5 a 9 anos";1021;979;2000
"De 10 a 14 anos";1176;1146;2322
"De 15 a 19 anos";1243;1145;2388
"De 20 a 24 anos";1078;944;2022
"De 25 a 29 anos";949;831;1780
"De 30 a 34 anos";838;715;1553
"De 35 a 39 anos";669;574;1243
"De 40 a 44 anos";549;511;1060
"De 45 a 49 anos";475;409;884
"De 50 a 54 anos";371;352;723
"De 55 a 59 anos";319;313;632
"De 60 a 64 anos";284;258;542
"De 65 a 69 anos";233;212;445
"De 70 a 74 anos";181;165;346
"De 75 a 79 anos";114;129;243
"De 80 anos ou mais";132;156;288
"Total";10536;9710;20246
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

