 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240620 Lagoa d'Anta
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";396;368;764
"De 5 a 9 anos";382;379;761
"De 10 a 14 anos";417;398;815
"De 15 a 19 anos";353;296;649
"De 20 a 24 anos";236;235;471
"De 25 a 29 anos";213;191;404
"De 30 a 34 anos";165;185;350
"De 35 a 39 anos";182;153;335
"De 40 a 44 anos";102;108;210
"De 45 a 49 anos";85;78;163
"De 50 a 54 anos";79;96;175
"De 55 a 59 anos";78;87;165
"De 60 a 64 anos";74;81;155
"De 65 a 69 anos";54;62;116
"De 70 a 74 anos";38;34;72
"De 75 a 79 anos";48;52;100
"De 80 anos ou mais";44;37;81
"Total";2946;2840;5786
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

