 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220730 Paes Landim
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";143;137;280
"De 5 a 9 anos";163;138;301
"De 10 a 14 anos";198;161;359
"De 15 a 19 anos";207;183;390
"De 20 a 24 anos";188;171;359
"De 25 a 29 anos";163;173;336
"De 30 a 34 anos";155;162;317
"De 35 a 39 anos";145;137;282
"De 40 a 44 anos";121;129;250
"De 45 a 49 anos";107;120;227
"De 50 a 54 anos";101;124;225
"De 55 a 59 anos";107;111;218
"De 60 a 64 anos";82;89;171
"De 65 a 69 anos";70;74;144
"De 70 a 74 anos";59;55;114
"De 75 a 79 anos";36;42;78
"De 80 anos ou mais";37;47;84
"Total";2082;2053;4135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

