 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293077 Sobradinho
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1247;1231;2478
"De 5 a 9 anos";1109;1117;2226
"De 10 a 14 anos";1307;1192;2499
"De 15 a 19 anos";1457;1316;2773
"De 20 a 24 anos";1184;1244;2428
"De 25 a 29 anos";808;810;1618
"De 30 a 34 anos";682;737;1419
"De 35 a 39 anos";533;620;1153
"De 40 a 44 anos";476;599;1075
"De 45 a 49 anos";460;555;1015
"De 50 a 54 anos";428;444;872
"De 55 a 59 anos";352;362;714
"De 60 a 64 anos";247;301;548
"De 65 a 69 anos";163;178;341
"De 70 a 74 anos";137;134;271
"De 75 a 79 anos";99;108;207
"De 80 anos ou mais";77;91;168
"Total";10766;11039;21805
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

