 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412830 Uniflor
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";87;116;203
"De 5 a 9 anos";111;120;231
"De 10 a 14 anos";130;122;252
"De 15 a 19 anos";132;118;250
"De 20 a 24 anos";112;93;205
"De 25 a 29 anos";67;88;155
"De 30 a 34 anos";120;94;214
"De 35 a 39 anos";85;80;165
"De 40 a 44 anos";55;74;129
"De 45 a 49 anos";69;59;128
"De 50 a 54 anos";59;63;122
"De 55 a 59 anos";59;50;109
"De 60 a 64 anos";40;36;76
"De 65 a 69 anos";42;29;71
"De 70 a 74 anos";25;20;45
"De 75 a 79 anos";19;14;33
"De 80 anos ou mais";14;12;26
"Total";1226;1188;2414
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

