 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351680 Gastão Vidigal
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";156;159;315
"De 5 a 9 anos";150;153;303
"De 10 a 14 anos";163;138;301
"De 15 a 19 anos";168;133;301
"De 20 a 24 anos";251;147;398
"De 25 a 29 anos";381;171;552
"De 30 a 34 anos";288;150;438
"De 35 a 39 anos";175;128;303
"De 40 a 44 anos";132;126;258
"De 45 a 49 anos";133;127;260
"De 50 a 54 anos";119;114;233
"De 55 a 59 anos";101;103;204
"De 60 a 64 anos";88;97;185
"De 65 a 69 anos";77;79;156
"De 70 a 74 anos";53;61;114
"De 75 a 79 anos";37;38;75
"De 80 anos ou mais";29;46;75
"Total";2501;1970;4471
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

