 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130320 Novo Airão
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1107;1056;2163
"De 5 a 9 anos";1089;1000;2089
"De 10 a 14 anos";939;900;1839
"De 15 a 19 anos";884;889;1773
"De 20 a 24 anos";881;860;1741
"De 25 a 29 anos";841;776;1617
"De 30 a 34 anos";752;673;1425
"De 35 a 39 anos";663;568;1231
"De 40 a 44 anos";564;476;1040
"De 45 a 49 anos";458;415;873
"De 50 a 54 anos";402;347;749
"De 55 a 59 anos";340;280;620
"De 60 a 64 anos";249;217;466
"De 65 a 69 anos";168;144;312
"De 70 a 74 anos";118;103;221
"De 75 a 79 anos";80;76;156
"De 80 anos ou mais";90;83;173
"Total";9625;8863;18488
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

