 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240460 Ielmo Marinho
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";618;601;1219
"De 5 a 9 anos";677;658;1335
"De 10 a 14 anos";642;634;1276
"De 15 a 19 anos";620;615;1235
"De 20 a 24 anos";572;507;1079
"De 25 a 29 anos";483;415;898
"De 30 a 34 anos";394;366;760
"De 35 a 39 anos";359;301;660
"De 40 a 44 anos";263;233;496
"De 45 a 49 anos";192;190;382
"De 50 a 54 anos";199;184;383
"De 55 a 59 anos";184;184;368
"De 60 a 64 anos";139;149;288
"De 65 a 69 anos";118;123;241
"De 70 a 74 anos";86;96;182
"De 75 a 79 anos";87;87;174
"De 80 anos ou mais";89;87;176
"Total";5722;5430;11152
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

