 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251120 Pedras de Fogo
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1113;1072;2185
"De 5 a 9 anos";1211;1168;2379
"De 10 a 14 anos";1361;1276;2637
"De 15 a 19 anos";1421;1371;2792
"De 20 a 24 anos";1274;1307;2581
"De 25 a 29 anos";1240;1257;2497
"De 30 a 34 anos";1184;1220;2404
"De 35 a 39 anos";1035;1035;2070
"De 40 a 44 anos";870;868;1738
"De 45 a 49 anos";749;758;1507
"De 50 a 54 anos";580;608;1188
"De 55 a 59 anos";450;526;976
"De 60 a 64 anos";414;474;888
"De 65 a 69 anos";331;366;697
"De 70 a 74 anos";252;293;545
"De 75 a 79 anos";192;231;423
"De 80 anos ou mais";231;273;504
"Total";13908;14103;28011
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

