 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430695 Entre Rios do Sul
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";95;83;178
"De 5 a 9 anos";101;88;189
"De 10 a 14 anos";110;102;212
"De 15 a 19 anos";128;105;233
"De 20 a 24 anos";108;102;210
"De 25 a 29 anos";82;89;171
"De 30 a 34 anos";79;81;160
"De 35 a 39 anos";84;84;168
"De 40 a 44 anos";106;106;212
"De 45 a 49 anos";110;125;235
"De 50 a 54 anos";116;107;223
"De 55 a 59 anos";97;100;197
"De 60 a 64 anos";79;86;165
"De 65 a 69 anos";83;77;160
"De 70 a 74 anos";66;72;138
"De 75 a 79 anos";48;52;100
"De 80 anos ou mais";38;40;78
"Total";1530;1499;3029
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

