 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353990 Poloni
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";168;167;335
"De 5 a 9 anos";159;170;329
"De 10 a 14 anos";177;190;367
"De 15 a 19 anos";222;206;428
"De 20 a 24 anos";205;182;387
"De 25 a 29 anos";183;183;366
"De 30 a 34 anos";179;161;340
"De 35 a 39 anos";175;182;357
"De 40 a 44 anos";173;183;356
"De 45 a 49 anos";147;148;295
"De 50 a 54 anos";121;148;269
"De 55 a 59 anos";129;138;267
"De 60 a 64 anos";115;136;251
"De 65 a 69 anos";104;105;209
"De 70 a 74 anos";65;87;152
"De 75 a 79 anos";60;82;142
"De 80 anos ou mais";33;54;87
"Total";2415;2522;4937
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

