 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314995 Periquito
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";274;262;536
"De 5 a 9 anos";265;248;513
"De 10 a 14 anos";273;254;527
"De 15 a 19 anos";306;303;609
"De 20 a 24 anos";297;314;611
"De 25 a 29 anos";255;270;525
"De 30 a 34 anos";254;243;497
"De 35 a 39 anos";247;254;501
"De 40 a 44 anos";210;241;451
"De 45 a 49 anos";199;210;409
"De 50 a 54 anos";179;193;372
"De 55 a 59 anos";167;178;345
"De 60 a 64 anos";139;135;274
"De 65 a 69 anos";98;111;209
"De 70 a 74 anos";80;101;181
"De 75 a 79 anos";63;76;139
"De 80 anos ou mais";91;96;187
"Total";3397;3489;6886
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

