 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290270 Barra
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2618;2583;5201
"De 5 a 9 anos";3159;3064;6223
"De 10 a 14 anos";3212;3130;6342
"De 15 a 19 anos";2922;2807;5729
"De 20 a 24 anos";2532;2335;4867
"De 25 a 29 anos";2020;1803;3823
"De 30 a 34 anos";1628;1404;3032
"De 35 a 39 anos";1361;1183;2544
"De 40 a 44 anos";1228;1132;2360
"De 45 a 49 anos";1071;1011;2082
"De 50 a 54 anos";850;843;1693
"De 55 a 59 anos";720;690;1410
"De 60 a 64 anos";628;603;1231
"De 65 a 69 anos";498;538;1036
"De 70 a 74 anos";373;418;791
"De 75 a 79 anos";242;292;534
"De 80 anos ou mais";266;357;623
"Total";25328;24193;49521
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

