 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412420 Santo Antônio do Caiuá
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";117;130;247
"De 5 a 9 anos";145;140;285
"De 10 a 14 anos";135;129;264
"De 15 a 19 anos";123;122;245
"De 20 a 24 anos";117;118;235
"De 25 a 29 anos";112;106;218
"De 30 a 34 anos";123;115;238
"De 35 a 39 anos";113;117;230
"De 40 a 44 anos";88;97;185
"De 45 a 49 anos";72;83;155
"De 50 a 54 anos";63;74;137
"De 55 a 59 anos";49;64;113
"De 60 a 64 anos";49;52;101
"De 65 a 69 anos";49;51;100
"De 70 a 74 anos";41;35;76
"De 75 a 79 anos";26;21;47
"De 80 anos ou mais";14;13;27
"Total";1436;1467;2903
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

