 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312560 Felisburgo
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";290;275;565
"De 5 a 9 anos";371;334;705
"De 10 a 14 anos";392;335;727
"De 15 a 19 anos";331;334;665
"De 20 a 24 anos";322;282;604
"De 25 a 29 anos";243;242;485
"De 30 a 34 anos";206;201;407
"De 35 a 39 anos";215;230;445
"De 40 a 44 anos";197;195;392
"De 45 a 49 anos";171;154;325
"De 50 a 54 anos";135;143;278
"De 55 a 59 anos";171;134;305
"De 60 a 64 anos";125;132;257
"De 65 a 69 anos";121;117;238
"De 70 a 74 anos";78;91;169
"De 75 a 79 anos";41;59;100
"De 80 anos ou mais";60;71;131
"Total";3469;3329;6798
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

