 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412710 Telêmaco Borba
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3370;3204;6574
"De 5 a 9 anos";3148;3005;6153
"De 10 a 14 anos";3056;2918;5974
"De 15 a 19 anos";3177;3034;6211
"De 20 a 24 anos";3401;3349;6750
"De 25 a 29 anos";3156;3098;6254
"De 30 a 34 anos";3186;3048;6234
"De 35 a 39 anos";3052;3071;6123
"De 40 a 44 anos";2741;2751;5492
"De 45 a 49 anos";2377;2462;4839
"De 50 a 54 anos";2140;2344;4484
"De 55 a 59 anos";1898;2104;4002
"De 60 a 64 anos";1584;1679;3263
"De 65 a 69 anos";1117;1306;2423
"De 70 a 74 anos";800;915;1715
"De 75 a 79 anos";552;648;1200
"De 80 anos ou mais";531;752;1283
"Total";39286;39688;78974
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

