 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500400 Glória de Dourados
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";335;320;655
"De 5 a 9 anos";341;318;659
"De 10 a 14 anos";328;312;640
"De 15 a 19 anos";332;355;687
"De 20 a 24 anos";376;376;752
"De 25 a 29 anos";402;375;777
"De 30 a 34 anos";390;389;779
"De 35 a 39 anos";375;368;743
"De 40 a 44 anos";343;364;707
"De 45 a 49 anos";344;364;708
"De 50 a 54 anos";342;353;695
"De 55 a 59 anos";294;319;613
"De 60 a 64 anos";228;256;484
"De 65 a 69 anos";163;194;357
"De 70 a 74 anos";127;153;280
"De 75 a 79 anos";90;113;203
"De 80 anos ou mais";120;138;258
"Total";4930;5067;9997
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

