 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320435 Rio Bananal
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";662;633;1295
"De 5 a 9 anos";640;645;1285
"De 10 a 14 anos";676;649;1325
"De 15 a 19 anos";741;668;1409
"De 20 a 24 anos";771;697;1468
"De 25 a 29 anos";803;722;1525
"De 30 a 34 anos";817;739;1556
"De 35 a 39 anos";803;719;1522
"De 40 a 44 anos";718;647;1365
"De 45 a 49 anos";704;602;1306
"De 50 a 54 anos";665;583;1248
"De 55 a 59 anos";543;505;1048
"De 60 a 64 anos";415;388;803
"De 65 a 69 anos";300;285;585
"De 70 a 74 anos";203;203;406
"De 75 a 79 anos";138;157;295
"De 80 anos ou mais";193;241;434
"Total";9792;9083;18875
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

