 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231280 Senador Sá
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";338;326;664
"De 5 a 9 anos";380;368;748
"De 10 a 14 anos";392;391;783
"De 15 a 19 anos";381;359;740
"De 20 a 24 anos";327;310;637
"De 25 a 29 anos";250;247;497
"De 30 a 34 anos";194;206;400
"De 35 a 39 anos";174;191;365
"De 40 a 44 anos";168;168;336
"De 45 a 49 anos";154;150;304
"De 50 a 54 anos";126;127;253
"De 55 a 59 anos";119;121;240
"De 60 a 64 anos";105;106;211
"De 65 a 69 anos";75;81;156
"De 70 a 74 anos";59;60;119
"De 75 a 79 anos";37;49;86
"De 80 anos ou mais";61;52;113
"Total";3340;3312;6652
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

