 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431971 São Valentim do Sul
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";58;45;103
"De 5 a 9 anos";83;68;151
"De 10 a 14 anos";92;83;175
"De 15 a 19 anos";108;91;199
"De 20 a 24 anos";69;57;126
"De 25 a 29 anos";66;53;119
"De 30 a 34 anos";69;66;135
"De 35 a 39 anos";92;69;161
"De 40 a 44 anos";98;90;188
"De 45 a 49 anos";88;75;163
"De 50 a 54 anos";83;71;154
"De 55 a 59 anos";68;64;132
"De 60 a 64 anos";55;48;103
"De 65 a 69 anos";46;51;97
"De 70 a 74 anos";39;41;80
"De 75 a 79 anos";22;37;59
"De 80 anos ou mais";9;25;34
"Total";1145;1034;2179
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

