 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431920 São Nicolau
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";180;167;347
"De 5 a 9 anos";260;233;493
"De 10 a 14 anos";304;260;564
"De 15 a 19 anos";269;243;512
"De 20 a 24 anos";194;169;363
"De 25 a 29 anos";162;174;336
"De 30 a 34 anos";155;179;334
"De 35 a 39 anos";181;201;382
"De 40 a 44 anos";195;198;393
"De 45 a 49 anos";201;215;416
"De 50 a 54 anos";220;181;401
"De 55 a 59 anos";184;171;355
"De 60 a 64 anos";146;162;308
"De 65 a 69 anos";130;109;239
"De 70 a 74 anos";85;94;179
"De 75 a 79 anos";53;70;123
"De 80 anos ou mais";73;76;149
"Total";2992;2902;5894
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

