 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211285 Vila Nova dos Martírios
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";639;603;1242
"De 5 a 9 anos";736;685;1421
"De 10 a 14 anos";723;636;1359
"De 15 a 19 anos";613;556;1169
"De 20 a 24 anos";638;567;1205
"De 25 a 29 anos";563;526;1089
"De 30 a 34 anos";461;441;902
"De 35 a 39 anos";354;303;657
"De 40 a 44 anos";317;267;584
"De 45 a 49 anos";262;227;489
"De 50 a 54 anos";211;200;411
"De 55 a 59 anos";172;163;335
"De 60 a 64 anos";156;124;280
"De 65 a 69 anos";125;96;221
"De 70 a 74 anos";92;76;168
"De 75 a 79 anos";60;39;99
"De 80 anos ou mais";53;48;101
"Total";6175;5557;11732
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

