 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170240 Arraias
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";475;455;930
"De 5 a 9 anos";501;498;999
"De 10 a 14 anos";610;605;1215
"De 15 a 19 anos";551;548;1099
"De 20 a 24 anos";469;457;926
"De 25 a 29 anos";422;383;805
"De 30 a 34 anos";386;400;786
"De 35 a 39 anos";344;363;707
"De 40 a 44 anos";315;293;608
"De 45 a 49 anos";291;265;556
"De 50 a 54 anos";255;264;519
"De 55 a 59 anos";243;229;472
"De 60 a 64 anos";186;165;351
"De 65 a 69 anos";155;128;283
"De 70 a 74 anos";113;112;225
"De 75 a 79 anos";77;72;149
"De 80 anos ou mais";88;119;207
"Total";5481;5356;10837
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

