 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430165 Barão
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";196;199;395
"De 5 a 9 anos";241;209;450
"De 10 a 14 anos";256;227;483
"De 15 a 19 anos";272;239;511
"De 20 a 24 anos";241;226;467
"De 25 a 29 anos";213;181;394
"De 30 a 34 anos";242;202;444
"De 35 a 39 anos";227;212;439
"De 40 a 44 anos";206;178;384
"De 45 a 49 anos";172;147;319
"De 50 a 54 anos";158;143;301
"De 55 a 59 anos";133;136;269
"De 60 a 64 anos";90;115;205
"De 65 a 69 anos";84;96;180
"De 70 a 74 anos";74;69;143
"De 75 a 79 anos";42;66;108
"De 80 anos ou mais";19;41;60
"Total";2866;2686;5552
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

