 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210955 Ribamar Fiquene
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";347;332;679
"De 5 a 9 anos";389;344;733
"De 10 a 14 anos";392;380;772
"De 15 a 19 anos";374;356;730
"De 20 a 24 anos";365;373;738
"De 25 a 29 anos";318;324;642
"De 30 a 34 anos";279;299;578
"De 35 a 39 anos";263;266;529
"De 40 a 44 anos";233;219;452
"De 45 a 49 anos";210;185;395
"De 50 a 54 anos";182;173;355
"De 55 a 59 anos";153;145;298
"De 60 a 64 anos";126;111;237
"De 65 a 69 anos";106;87;193
"De 70 a 74 anos";86;64;150
"De 75 a 79 anos";52;46;98
"De 80 anos ou mais";58;48;106
"Total";3933;3752;7685
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

