 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352880 Maracaí
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";463;442;905
"De 5 a 9 anos";437;451;888
"De 10 a 14 anos";454;475;929
"De 15 a 19 anos";512;479;991
"De 20 a 24 anos";548;493;1041
"De 25 a 29 anos";598;557;1155
"De 30 a 34 anos";574;560;1134
"De 35 a 39 anos";529;520;1049
"De 40 a 44 anos";498;489;987
"De 45 a 49 anos";482;494;976
"De 50 a 54 anos";471;476;947
"De 55 a 59 anos";406;433;839
"De 60 a 64 anos";329;333;662
"De 65 a 69 anos";241;273;514
"De 70 a 74 anos";163;197;360
"De 75 a 79 anos";107;142;249
"De 80 anos ou mais";110;159;269
"Total";6922;6973;13895
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

