 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290260 Baixa Grande
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1173;1115;2288
"De 5 a 9 anos";1154;1180;2334
"De 10 a 14 anos";1338;1263;2601
"De 15 a 19 anos";1344;1207;2551
"De 20 a 24 anos";957;876;1833
"De 25 a 29 anos";678;657;1335
"De 30 a 34 anos";581;610;1191
"De 35 a 39 anos";525;550;1075
"De 40 a 44 anos";484;487;971
"De 45 a 49 anos";409;454;863
"De 50 a 54 anos";339;413;752
"De 55 a 59 anos";348;369;717
"De 60 a 64 anos";281;276;557
"De 65 a 69 anos";201;290;491
"De 70 a 74 anos";189;211;400
"De 75 a 79 anos";159;207;366
"De 80 anos ou mais";191;198;389
"Total";10351;10363;20714
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

