 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432285 Vespasiano Correa
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";45;39;84
"De 5 a 9 anos";52;42;94
"De 10 a 14 anos";54;47;101
"De 15 a 19 anos";57;54;111
"De 20 a 24 anos";59;53;112
"De 25 a 29 anos";56;46;102
"De 30 a 34 anos";63;52;115
"De 35 a 39 anos";67;57;124
"De 40 a 44 anos";73;62;135
"De 45 a 49 anos";80;73;153
"De 50 a 54 anos";82;72;154
"De 55 a 59 anos";78;68;146
"De 60 a 64 anos";73;64;137
"De 65 a 69 anos";53;67;120
"De 70 a 74 anos";42;49;91
"De 75 a 79 anos";35;43;78
"De 80 anos ou mais";32;60;92
"Total";1001;948;1949
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

