 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316540 Sapucaí-Mirim
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";291;274;565
"De 5 a 9 anos";325;302;627
"De 10 a 14 anos";286;266;552
"De 15 a 19 anos";281;266;547
"De 20 a 24 anos";263;258;521
"De 25 a 29 anos";238;238;476
"De 30 a 34 anos";219;210;429
"De 35 a 39 anos";217;197;414
"De 40 a 44 anos";208;173;381
"De 45 a 49 anos";164;149;313
"De 50 a 54 anos";134;121;255
"De 55 a 59 anos";112;102;214
"De 60 a 64 anos";90;90;180
"De 65 a 69 anos";71;66;137
"De 70 a 74 anos";66;48;114
"De 75 a 79 anos";51;39;90
"De 80 anos ou mais";27;27;54
"Total";3043;2826;5869
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

