 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420200 Balneário Camboriú
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3120;3000;6120
"De 5 a 9 anos";3412;3274;6686
"De 10 a 14 anos";3517;3478;6995
"De 15 a 19 anos";3832;3945;7777
"De 20 a 24 anos";3889;4211;8100
"De 25 a 29 anos";3508;3937;7445
"De 30 a 34 anos";3197;3525;6722
"De 35 a 39 anos";3065;3461;6526
"De 40 a 44 anos";2785;3303;6088
"De 45 a 49 anos";2387;2839;5226
"De 50 a 54 anos";1947;2310;4257
"De 55 a 59 anos";1459;1699;3158
"De 60 a 64 anos";1120;1290;2410
"De 65 a 69 anos";833;1038;1871
"De 70 a 74 anos";593;771;1364
"De 75 a 79 anos";443;631;1074
"De 80 anos ou mais";257;424;681
"Total";39364;43136;82500
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

