 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170410 Centenário
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";112;112;224
"De 5 a 9 anos";148;128;276
"De 10 a 14 anos";156;142;298
"De 15 a 19 anos";135;120;255
"De 20 a 24 anos";129;100;229
"De 25 a 29 anos";109;97;206
"De 30 a 34 anos";98;78;176
"De 35 a 39 anos";84;74;158
"De 40 a 44 anos";78;76;154
"De 45 a 49 anos";83;67;150
"De 50 a 54 anos";74;64;138
"De 55 a 59 anos";55;46;101
"De 60 a 64 anos";50;41;91
"De 65 a 69 anos";35;31;66
"De 70 a 74 anos";27;24;51
"De 75 a 79 anos";23;16;39
"De 80 anos ou mais";23;19;42
"Total";1419;1235;2654
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

