 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270780 Roteiro
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";375;358;733
"De 5 a 9 anos";377;342;719
"De 10 a 14 anos";397;348;745
"De 15 a 19 anos";401;368;769
"De 20 a 24 anos";329;319;648
"De 25 a 29 anos";248;256;504
"De 30 a 34 anos";227;268;495
"De 35 a 39 anos";223;255;478
"De 40 a 44 anos";192;184;376
"De 45 a 49 anos";139;129;268
"De 50 a 54 anos";109;113;222
"De 55 a 59 anos";97;103;200
"De 60 a 64 anos";85;88;173
"De 65 a 69 anos";67;65;132
"De 70 a 74 anos";53;48;101
"De 75 a 79 anos";29;33;62
"De 80 anos ou mais";25;30;55
"Total";3373;3307;6680
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

