 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270750 Porto Real do Colégio
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";853;815;1668
"De 5 a 9 anos";878;893;1771
"De 10 a 14 anos";940;904;1844
"De 15 a 19 anos";1015;985;2000
"De 20 a 24 anos";962;964;1926
"De 25 a 29 anos";821;847;1668
"De 30 a 34 anos";774;774;1548
"De 35 a 39 anos";678;684;1362
"De 40 a 44 anos";556;620;1176
"De 45 a 49 anos";521;539;1060
"De 50 a 54 anos";458;474;932
"De 55 a 59 anos";376;386;762
"De 60 a 64 anos";315;334;649
"De 65 a 69 anos";241;277;518
"De 70 a 74 anos";173;208;381
"De 75 a 79 anos";142;160;302
"De 80 anos ou mais";132;178;310
"Total";9835;10042;19877
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

