 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270642 Pariconha
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";587;565;1152
"De 5 a 9 anos";629;621;1250
"De 10 a 14 anos";601;574;1175
"De 15 a 19 anos";561;530;1091
"De 20 a 24 anos";485;493;978
"De 25 a 29 anos";388;393;781
"De 30 a 34 anos";341;344;685
"De 35 a 39 anos";300;292;592
"De 40 a 44 anos";257;247;504
"De 45 a 49 anos";188;192;380
"De 50 a 54 anos";171;184;355
"De 55 a 59 anos";190;195;385
"De 60 a 64 anos";177;196;373
"De 65 a 69 anos";141;139;280
"De 70 a 74 anos";82;104;186
"De 75 a 79 anos";57;78;135
"De 80 anos ou mais";75;102;177
"Total";5230;5249;10479
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

