 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412600 São Sebastião da Amoreira
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";290;276;566
"De 5 a 9 anos";283;267;550
"De 10 a 14 anos";274;242;516
"De 15 a 19 anos";288;276;564
"De 20 a 24 anos";342;355;697
"De 25 a 29 anos";366;369;735
"De 30 a 34 anos";320;336;656
"De 35 a 39 anos";300;314;614
"De 40 a 44 anos";278;305;583
"De 45 a 49 anos";290;327;617
"De 50 a 54 anos";310;336;646
"De 55 a 59 anos";281;275;556
"De 60 a 64 anos";237;260;497
"De 65 a 69 anos";163;200;363
"De 70 a 74 anos";127;142;269
"De 75 a 79 anos";110;94;204
"De 80 anos ou mais";113;107;220
"Total";4372;4481;8853
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

