 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310960 Cachoeira da Prata
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";101;89;190
"De 5 a 9 anos";113;97;210
"De 10 a 14 anos";126;123;249
"De 15 a 19 anos";134;141;275
"De 20 a 24 anos";133;147;280
"De 25 a 29 anos";127;153;280
"De 30 a 34 anos";121;157;278
"De 35 a 39 anos";137;149;286
"De 40 a 44 anos";127;131;258
"De 45 a 49 anos";123;142;265
"De 50 a 54 anos";119;142;261
"De 55 a 59 anos";99;113;212
"De 60 a 64 anos";79;93;172
"De 65 a 69 anos";68;87;155
"De 70 a 74 anos";52;72;124
"De 75 a 79 anos";33;52;85
"De 80 anos ou mais";33;68;101
"Total";1725;1956;3681
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

