 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350350 Areias
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";167;159;326
"De 5 a 9 anos";185;202;387
"De 10 a 14 anos";174;158;332
"De 15 a 19 anos";174;164;338
"De 20 a 24 anos";161;175;336
"De 25 a 29 anos";158;146;304
"De 30 a 34 anos";133;141;274
"De 35 a 39 anos";134;136;270
"De 40 a 44 anos";144;110;254
"De 45 a 49 anos";113;96;209
"De 50 a 54 anos";82;85;167
"De 55 a 59 anos";63;62;125
"De 60 a 64 anos";61;57;118
"De 65 a 69 anos";51;53;104
"De 70 a 74 anos";31;40;71
"De 75 a 79 anos";25;37;62
"De 80 anos ou mais";22;31;53
"Total";1878;1852;3730
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

