 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110160 Theobroma
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";644;599;1243
"De 5 a 9 anos";660;621;1281
"De 10 a 14 anos";672;613;1285
"De 15 a 19 anos";674;594;1268
"De 20 a 24 anos";631;537;1168
"De 25 a 29 anos";526;432;958
"De 30 a 34 anos";444;344;788
"De 35 a 39 anos";405;310;715
"De 40 a 44 anos";354;272;626
"De 45 a 49 anos";296;239;535
"De 50 a 54 anos";237;196;433
"De 55 a 59 anos";191;144;335
"De 60 a 64 anos";149;110;259
"De 65 a 69 anos";111;68;179
"De 70 a 74 anos";66;28;94
"De 75 a 79 anos";31;22;53
"De 80 anos ou mais";17;23;40
"Total";6108;5152;11260
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

