 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353620 Pariquera-Açu
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";928;881;1809
"De 5 a 9 anos";903;901;1804
"De 10 a 14 anos";915;926;1841
"De 15 a 19 anos";943;993;1936
"De 20 a 24 anos";918;863;1781
"De 25 a 29 anos";697;700;1397
"De 30 a 34 anos";615;637;1252
"De 35 a 39 anos";610;633;1243
"De 40 a 44 anos";547;513;1060
"De 45 a 49 anos";444;416;860
"De 50 a 54 anos";381;350;731
"De 55 a 59 anos";314;293;607
"De 60 a 64 anos";272;276;548
"De 65 a 69 anos";252;207;459
"De 70 a 74 anos";165;168;333
"De 75 a 79 anos";115;154;269
"De 80 anos ou mais";66;83;149
"Total";9085;8994;18079
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

