 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261060 Paudalho
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2578;2481;5059
"De 5 a 9 anos";2761;2652;5413
"De 10 a 14 anos";2590;2567;5157
"De 15 a 19 anos";2573;2620;5193
"De 20 a 24 anos";2406;2432;4838
"De 25 a 29 anos";2272;2302;4574
"De 30 a 34 anos";1825;2012;3837
"De 35 a 39 anos";1599;1678;3277
"De 40 a 44 anos";1304;1379;2683
"De 45 a 49 anos";1037;1119;2156
"De 50 a 54 anos";834;925;1759
"De 55 a 59 anos";694;786;1480
"De 60 a 64 anos";560;610;1170
"De 65 a 69 anos";447;503;950
"De 70 a 74 anos";280;294;574
"De 75 a 79 anos";203;214;417
"De 80 anos ou mais";196;233;429
"Total";24159;24807;48966
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

