 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353680 Pedra Bela
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";215;208;423
"De 5 a 9 anos";250;248;498
"De 10 a 14 anos";243;228;471
"De 15 a 19 anos";281;241;522
"De 20 a 24 anos";287;238;525
"De 25 a 29 anos";266;226;492
"De 30 a 34 anos";232;205;437
"De 35 a 39 anos";198;185;383
"De 40 a 44 anos";192;167;359
"De 45 a 49 anos";192;161;353
"De 50 a 54 anos";189;161;350
"De 55 a 59 anos";143;121;264
"De 60 a 64 anos";110;105;215
"De 65 a 69 anos";89;96;185
"De 70 a 74 anos";60;71;131
"De 75 a 79 anos";48;58;106
"De 80 anos ou mais";44;43;87
"Total";3039;2762;5801
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

