 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411870 Paulo Frontin
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";238;213;451
"De 5 a 9 anos";263;236;499
"De 10 a 14 anos";293;286;579
"De 15 a 19 anos";323;300;623
"De 20 a 24 anos";313;280;593
"De 25 a 29 anos";299;261;560
"De 30 a 34 anos";295;255;550
"De 35 a 39 anos";276;232;508
"De 40 a 44 anos";262;232;494
"De 45 a 49 anos";247;224;471
"De 50 a 54 anos";239;192;431
"De 55 a 59 anos";223;172;395
"De 60 a 64 anos";175;149;324
"De 65 a 69 anos";123;116;239
"De 70 a 74 anos";83;89;172
"De 75 a 79 anos";51;66;117
"De 80 anos ou mais";35;76;111
"Total";3738;3379;7117
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

