 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315070 Pirajuba
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";197;167;364
"De 5 a 9 anos";193;162;355
"De 10 a 14 anos";205;175;380
"De 15 a 19 anos";202;190;392
"De 20 a 24 anos";240;189;429
"De 25 a 29 anos";238;192;430
"De 30 a 34 anos";216;175;391
"De 35 a 39 anos";177;166;343
"De 40 a 44 anos";156;121;277
"De 45 a 49 anos";137;100;237
"De 50 a 54 anos";115;95;210
"De 55 a 59 anos";91;75;166
"De 60 a 64 anos";69;69;138
"De 65 a 69 anos";54;48;102
"De 70 a 74 anos";37;41;78
"De 75 a 79 anos";28;33;61
"De 80 anos ou mais";31;36;67
"Total";2386;2034;4420
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

