 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311750 Conceição do Mato Dentro
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";694;662;1356
"De 5 a 9 anos";675;635;1310
"De 10 a 14 anos";796;695;1491
"De 15 a 19 anos";781;781;1562
"De 20 a 24 anos";889;813;1702
"De 25 a 29 anos";758;663;1421
"De 30 a 34 anos";689;595;1284
"De 35 a 39 anos";602;571;1173
"De 40 a 44 anos";551;517;1068
"De 45 a 49 anos";547;517;1064
"De 50 a 54 anos";472;523;995
"De 55 a 59 anos";434;414;848
"De 60 a 64 anos";377;354;731
"De 65 a 69 anos";254;301;555
"De 70 a 74 anos";192;264;456
"De 75 a 79 anos";151;200;351
"De 80 anos ou mais";180;311;491
"Total";9042;8816;17858
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

