 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220209 Caldeirão Grande do Piauí
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";242;235;477
"De 5 a 9 anos";299;287;586
"De 10 a 14 anos";343;310;653
"De 15 a 19 anos";282;282;564
"De 20 a 24 anos";247;256;503
"De 25 a 29 anos";209;212;421
"De 30 a 34 anos";211;228;439
"De 35 a 39 anos";221;201;422
"De 40 a 44 anos";176;156;332
"De 45 a 49 anos";150;145;295
"De 50 a 54 anos";121;128;249
"De 55 a 59 anos";90;104;194
"De 60 a 64 anos";88;94;182
"De 65 a 69 anos";81;79;160
"De 70 a 74 anos";60;67;127
"De 75 a 79 anos";40;51;91
"De 80 anos ou mais";58;60;118
"Total";2918;2895;5813
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

