 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521260 Mairipotaba
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";71;63;134
"De 5 a 9 anos";93;78;171
"De 10 a 14 anos";87;79;166
"De 15 a 19 anos";96;88;184
"De 20 a 24 anos";89;78;167
"De 25 a 29 anos";94;89;183
"De 30 a 34 anos";107;93;200
"De 35 a 39 anos";87;84;171
"De 40 a 44 anos";90;110;200
"De 45 a 49 anos";86;86;172
"De 50 a 54 anos";88;82;170
"De 55 a 59 anos";77;64;141
"De 60 a 64 anos";50;50;100
"De 65 a 69 anos";63;43;106
"De 70 a 74 anos";33;26;59
"De 75 a 79 anos";33;25;58
"De 80 anos ou mais";19;16;35
"Total";1263;1154;2417
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

