 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350020 Adolfo
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";98;94;192
"De 5 a 9 anos";106;96;202
"De 10 a 14 anos";107;85;192
"De 15 a 19 anos";106;84;190
"De 20 a 24 anos";98;102;200
"De 25 a 29 anos";112;133;245
"De 30 a 34 anos";140;146;286
"De 35 a 39 anos";120;127;247
"De 40 a 44 anos";113;119;232
"De 45 a 49 anos";123;135;258
"De 50 a 54 anos";125;153;278
"De 55 a 59 anos";144;129;273
"De 60 a 64 anos";134;119;253
"De 65 a 69 anos";90;89;179
"De 70 a 74 anos";59;79;138
"De 75 a 79 anos";42;44;86
"De 80 anos ou mais";44;67;111
"Total";1761;1801;3562
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

